id_number,place,cat_place,age_category,sex,2.5km_seconds,5km_seconds,7.5km_seconds,total_seconds
4210,26477,6030.0,35-44,M,,1982.0,2984.0,4252
4211,17029,3821.0,23-34,M,908.0,1735.0,2543.0,3597
4212,19725,3821.0,45-54,M,942.0,1784.0,2632.0,3756
4213,7266,1533.0,45-54,M,869.0,1602.0,2298.0,3066
4214,7,1.0,45-54,M,444.0,897.0,1335.0,1851
4216,21387,5159.0,35-44,M,938.0,1835.0,2743.0,3864
4218,6853,1442.0,45-54,M,810.0,1535.0,2218.0,3038
4219,1030,287.0,23-34,M,2876.0,1254.0,1818.0,2480
4220,27069,4888.0,45-54,M,1030.0,2132.0,3149.0,4305
4221,1070,295.0,23-34,M,610.0,1204.0,1789.0,2490
4222,5087,1350.0,23-34,M,737.0,1457.0,2137.0,2928
4224,2505,110.0,16-19,M,714.0,1345.0,1960.0,2702
4225,15096,947.0,23-34,F,958.0,1829.0,2639.0,3504
4226,10743,2286.0,45-54,M,885.0,1644.0,2380.0,3284
4227,14447,582.0,16-19,M,916.0,1766.0,2573.0,3471
4228,71,20.0,35-44,M,488.0,985.0,1464.0,2056
4229,3342,698.0,45-54,M,696.0,1359.0,2004.0,2789
4230,5175,1694.0,35-44,M,768.0,1495.0,2164.0,2933
4231,1240,334.0,23-34,M,586.0,1196.0,1805.0,2522
4232,6844,2165.0,35-44,M,621.0,1195.0,2076.0,3038
4233,27128,4898.0,45-54,M,1042.0,2003.0,2966.0,4311
4234,27120,715.0,20-22,M,1042.0,2002.0,2966.0,4310
4236,245,74.0,23-34,M,565.0,1103.0,1622.0,2235
4270,2879,1004.0,35-44,M,695.0,1350.0,1994.0,2744
4271,1484,552.0,35-44,M,603.0,1200.0,1800.0,2568
4272,2515,34.0,35-44,F,726.0,1383.0,1990.0,2704
4273,8445,2132.0,23-34,M,733.0,1428.0,2184.0,3144
4302,17025,3385.0,45-54,M,797.0,1640.0,2539.0,3596
4303,33400,7087.0,35-44,M,1162.0,2287.0,3428.0,5364
4304,54,17.0,35-44,M,484.0,981.0,1460.0,2030
4305,24227,5641.0,35-44,M,1014.0,1995.0,2934.0,4072
4306,9154,332.0,35-44,F,820.0,1595.0,2330.0,3187
4308,2552,904.0,35-44,M,651.0,1299.0,1937.0,2708
4309,951,193.0,45-54,M,603.0,1192.0,1765.0,2465
4311,5458,241.0,55+,M,747.0,1448.0,2122.0,2953
4312,33651,799.0,20-22,M,1167.0,2328.0,3580.0,5488
4314,33909,5736.0,45-54,M,1282.0,2687.0,4045.0,5809
4315,24926,4613.0,45-54,M,956.0,1916.0,2898.0,4122
4316,10389,3009.0,35-44,M,762.0,1521.0,2287.0,3263
4317,2439,508.0,45-54,M,685.0,1339.0,1959.0,2693
4401,17291,667.0,16-19,M,877.0,1754.0,2608.0,3610
4402,7502,2329.0,35-44,M,,1502.0,2227.0,3080
4403,2864,999.0,35-44,M,621.0,1270.0,1943.0,2742
4404,5526,1460.0,23-34,M,731.0,1419.0,2094.0,2957
4405,5683,1503.0,23-34,M,,1377.0,2089.0,2966
4406,4834,1276.0,23-34,M,712.0,1406.0,2095.0,2909
4407,1284,474.0,35-44,M,584.0,1188.0,1805.0,2532
4409,8947,2673.0,35-44,M,759.0,1490.0,2244.0,3176
4410,648,245.0,35-44,M,577.0,1155.0,1719.0,2393
4411,7705,2375.0,35-44,M,,1489.0,2209.0,3094
4413,16930,3365.0,45-54,M,843.0,1696.0,2549.0,3593
4416,21197,5118.0,35-44,M,958.0,1879.0,2764.0,3851
4417,18054,3994.0,23-34,M,844.0,1716.0,2583.0,3653
4418,18040,1101.0,55+,M,845.0,1715.0,2583.0,3652
4419,2433,680.0,23-34,M,701.0,1346.0,1963.0,2693
4420,25049,5780.0,35-44,M,1072.0,2097.0,3034.0,4130
4431,180,27.0,45-54,M,519.0,1047.0,1563.0,2181
4432,1676,448.0,23-34,M,642.0,1259.0,1879.0,2598
4433,3657,998.0,23-34,M,645.0,1316.0,1999.0,2818
4434,3041,830.0,23-34,M,655.0,1287.0,1940.0,2761
4502,10151,2174.0,45-54,M,781.0,1541.0,2296.0,3250
4503,15335,3104.0,45-54,M,881.0,1734.0,2562.0,3516
4504,2677,736.0,23-34,M,,1346.0,1983.0,2720
4505,16213,981.0,55+,M,,1653.0,2500.0,3558
4506,2065,432.0,45-54,M,,1296.0,1906.0,2653
4509,10889,3118.0,35-44,M,802.0,1594.0,2367.0,3292
4510,11913,2806.0,23-34,M,814.0,1619.0,2439.0,3342
4512,9345,393.0,16-19,M,793.0,1571.0,2338.0,3197
4515,32172,772.0,20-22,M,1080.0,2126.0,3229.0,4978
4517,6783,250.0,20-22,M,,1490.0,2201.0,3034
4520,20539,741.0,16-19,M,889.0,1781.0,2690.0,3806
4522,3498,132.0,20-22,M,686.0,1372.0,2042.0,2803
4601,17183,3849.0,23-34,M,814.0,1698.0,2565.0,3604
4602,2739,126.0,16-19,M,638.0,1290.0,1939.0,2728
4603,6276,1316.0,45-54,M,754.0,1471.0,2166.0,3000
4604,10093,2164.0,45-54,M,828.0,1603.0,2389.0,3247
4605,5712,1193.0,45-54,M,788.0,1457.0,2136.0,2967
4606,1647,338.0,45-54,M,649.0,1274.0,1891.0,2594
4607,25798,5917.0,35-44,M,1025.0,2002.0,3008.0,4193
4609,33523,7105.0,35-44,M,1249.0,2499.0,3651.0,5418
4610,12427,2908.0,23-34,M,800.0,1600.0,2397.0,3369
4611,17235,4426.0,35-44,M,855.0,1677.0,2534.0,3607
4612,3245,116.0,55+,M,721.0,1390.0,2034.0,2781
4613,20641,612.0,20-22,M,948.0,1898.0,2791.0,3813
4614,20778,752.0,16-19,M,1056.0,2016.0,2880.0,3823
4616,11753,2785.0,23-34,M,863.0,1674.0,2443.0,3334
4618,24620,1557.0,55+,M,1053.0,2034.0,2993.0,4100
4620,1671,340.0,45-54,M,636.0,1237.0,1861.0,2597
4621,33737,800.0,20-22,M,,3051.0,4182.0,5562
4676,16572,527.0,20-22,M,901.0,1724.0,2571.0,3575
4677,8153,2491.0,35-44,M,,1577.0,,3125
4678,13692,3688.0,35-44,M,936.0,1743.0,2529.0,3433
4679,3558,968.0,23-34,M,647.0,1334.0,2012.0,2809
4701,29934,5282.0,45-54,M,1054.0,2139.0,3216.0,4608
4702,1673,447.0,23-34,M,674.0,1274.0,1889.0,2597
4703,7175,2250.0,35-44,M,762.0,1491.0,2240.0,3059
4704,27690,924.0,16-19,M,1043.0,2066.0,3040.0,4358
4705,12076,2829.0,23-34,M,,1697.0,2443.0,3352
4706,33961,5741.0,45-54,M,1351.0,2599.0,3947.0,5872
4707,26939,5294.0,23-34,M,,,2894.0,4291
4708,15989,3201.0,45-54,M,842.0,1697.0,2534.0,3548
4709,30580,5746.0,23-34,M,1120.0,2192.0,3280.0,4711
4710,9495,2041.0,45-54,M,726.0,1480.0,2241.0,3207
4711,10201,2969.0,35-44,M,814.0,1612.0,2381.0,3253
4712,22089,4201.0,45-54,M,,1947.0,2863.0,3914
4713,370,134.0,35-44,M,562.0,1128.0,1667.0,2305
4715,23109,5469.0,35-44,M,1010.0,1956.0,2851.0,3988
4716,10887,2603.0,23-34,M,909.0,1662.0,2420.0,3292
4717,3492,131.0,20-22,M,726.0,1387.0,2020.0,2803
4718,18226,4027.0,23-34,M,992.0,1945.0,2760.0,3662
4719,1923,73.0,20-22,M,625.0,1234.0,1864.0,2637
4720,1031,210.0,45-54,M,603.0,1188.0,1771.0,2480
4721,18850,4702.0,35-44,M,933.0,1798.0,2643.0,3702
4722,602,170.0,23-34,M,538.0,1112.0,1694.0,2383
4723,32231,5556.0,45-54,M,1171.0,2367.0,3520.0,4989
4724,6122,1963.0,35-44,M,722.0,1435.0,2145.0,2992
4725,24397,4538.0,45-54,M,1082.0,2055.0,2902.0,4083
4726,23341,4800.0,23-34,M,975.0,1948.0,2889.0,4004
4727,30753,6703.0,35-44,M,1067.0,2164.0,3314.0,4739
4728,13844,813.0,55+,M,818.0,1617.0,2409.0,3441
4729,6826,2161.0,35-44,M,706.0,1418.0,2128.0,3036
4730,10859,448.0,16-19,M,910.0,1662.0,2420.0,3291
4731,9428,2302.0,23-34,M,813.0,1582.0,2329.0,3202
4732,4673,1553.0,35-44,M,727.0,1411.0,2085.0,2897
4734,12525,2931.0,23-34,M,,1668.0,2455.0,3374
4735,19286,1183.0,55+,M,910.0,1815.0,2702.0,3728
4737,3092,841.0,23-34,M,712.0,1358.0,2016.0,2766
4738,7954,2438.0,35-44,M,796.0,1518.0,2246.0,3112
4739,6412,1340.0,45-54,M,755.0,1473.0,2173.0,3009
4741,28985,5557.0,23-34,M,1066.0,2055.0,3031.0,4499
4742,9124,2239.0,23-34,M,726.0,1451.0,2206.0,3186
4743,15741,953.0,55+,M,849.0,1640.0,2465.0,3536
4746,17817,4502.0,35-44,M,772.0,1596.0,2468.0,3638
4747,27011,6114.0,35-44,M,1146.0,2205.0,3185.0,4300
4748,23242,2052.0,23-34,F,,1910.0,2835.0,3997
4749,19948,1233.0,55+,M,847.0,1728.0,2635.0,3770
4750,19917,4302.0,23-34,M,945.0,1875.0,2758.0,3768
4751,9179,2733.0,35-44,M,821.0,1592.0,2325.0,3189
4752,18775,3685.0,45-54,M,,1690.0,2547.0,3698
4753,5401,1423.0,23-34,M,702.0,1387.0,2080.0,2949
4754,5270,1723.0,35-44,M,722.0,1395.0,2095.0,2939
4755,3590,976.0,23-34,M,644.0,1317.0,2002.0,2812
4804,17679,779.0,45-54,F,735.0,1454.0,2388.0,3631
4805,21807,5241.0,35-44,M,981.0,1900.0,2843.0,3895
4806,5559,1470.0,23-34,M,704.0,1401.0,2097.0,2959
4807,25238,5816.0,35-44,M,1028.0,1992.0,2932.0,4147
4808,17121,3836.0,23-34,M,886.0,1731.0,2564.0,3601
4810,2191,800.0,35-44,M,678.0,1296.0,1913.0,2667
4811,30366,5344.0,45-54,M,1057.0,2168.0,3241.0,4677
4812,7788,1982.0,23-34,M,734.0,1476.0,2213.0,3101
4814,20391,601.0,20-22,M,974.0,1917.0,2791.0,3798
4815,1481,60.0,20-22,M,,1257.0,1850.0,2568
4816,9687,2074.0,45-54,M,772.0,1528.0,2287.0,3220
4817,5406,1769.0,35-44,M,713.0,1428.0,2131.0,2949
4819,21821,4565.0,23-34,M,981.0,1899.0,2844.0,3896
4820,19408,4222.0,23-34,M,921.0,1781.0,2647.0,3736
4821,25182,4640.0,45-54,M,981.0,1991.0,3037.0,4142
4822,22510,5370.0,35-44,M,990.0,1923.0,2834.0,3945
4823,9715,2360.0,23-34,M,757.0,1495.0,2269.0,3222
4824,2453,95.0,20-22,M,659.0,1301.0,1924.0,2695
4825,1006,372.0,35-44,M,591.0,1178.0,1762.0,2476
4826,11160,3179.0,35-44,M,792.0,1563.0,2341.0,3306
4827,129,44.0,23-34,M,519.0,1049.0,1548.0,2138
4828,2543,528.0,45-54,M,,1344.0,1972.0,2707
4829,9857,2888.0,35-44,M,789.0,1557.0,2340.0,3232
4831,6086,159.0,35-44,F,699.0,1421.0,2135.0,2990
4832,303,53.0,45-54,M,549.0,1098.0,1635.0,2266
4889,1165,318.0,23-34,M,,1239.0,1833.0,2510
4890,28280,939.0,16-19,M,,2096.0,3175.0,4424
4894,23565,4829.0,23-34,M,1005.0,1986.0,2935.0,4020
4895,9267,2756.0,35-44,M,764.0,1524.0,2273.0,3193
4896,25943,2485.0,23-34,F,1078.0,2108.0,3077.0,4205
4900,28600,5111.0,45-54,M,1141.0,2173.0,3237.0,4456
4901,25253,5820.0,35-44,M,884.0,1837.0,2862.0,4148
4902,16421,3709.0,23-34,M,860.0,1708.0,2555.0,3567
4903,25948,1516.0,45-54,F,1079.0,2108.0,3078.0,4206
4904,6257,1311.0,45-54,M,739.0,1453.0,2168.0,2999
4905,22052,5289.0,35-44,M,1040.0,1919.0,2813.0,3912
4906,12916,3550.0,35-44,M,850.0,1650.0,2433.0,3395
4907,3742,1268.0,35-44,M,671.0,1346.0,2003.0,2824
4908,593,167.0,23-34,M,585.0,1137.0,1691.0,2381
4909,1301,71.0,16-19,M,647.0,1238.0,1835.0,2534
4912,32220,5925.0,23-34,M,1155.0,2325.0,3404.0,4987
4914,15,4.0,20-22,M,433.0,891.0,1345.0,1892
4916,13767,3188.0,23-34,M,933.0,1739.0,2557.0,3437
4917,4643,977.0,45-54,M,701.0,1403.0,2087.0,2895
4918,7748,2386.0,35-44,M,766.0,1512.0,2259.0,3097
4919,3132,1085.0,35-44,M,646.0,1316.0,1975.0,2770
4920,1299,352.0,23-34,M,634.0,1236.0,1832.0,2534
4921,785,294.0,35-44,M,637.0,1186.0,1756.0,2436
4922,18698,1184.0,35-44,F,,1782.0,2648.0,3692
4924,15604,3152.0,45-54,M,882.0,1736.0,2564.0,3530
4926,14637,3899.0,35-44,M,819.0,1622.0,2464.0,3481
4927,748,147.0,45-54,M,565.0,1136.0,1719.0,2426
4928,31019,5794.0,23-34,M,1094.0,2215.0,3282.0,4779
4943,22562,5377.0,35-44,M,,1894.0,2806.0,3949
4944,4686,177.0,20-22,M,654.0,1320.0,2050.0,2898
4945,8365,1792.0,45-54,M,761.0,1499.0,2237.0,3139
4946,24419,4946.0,23-34,M,1021.0,2006.0,2982.0,4085
4973,5368,1414.0,23-34,M,731.0,1445.0,2127.0,2947
4976,14214,3276.0,23-34,M,,1737.0,2524.0,3460
4977,10661,2262.0,45-54,M,765.0,1522.0,2287.0,3278
4978,1926,719.0,35-44,M,625.0,1234.0,1864.0,2637
4979,1223,330.0,23-34,M,634.0,1243.0,1837.0,2519
4980,7505,1585.0,45-54,M,721.0,1454.0,2199.0,3081
4981,30603,6676.0,35-44,M,1109.0,2227.0,3247.0,4715
4984,16436,3281.0,45-54,M,833.0,1666.0,2510.0,3568
4985,4207,1142.0,23-34,M,,1436.0,2090.0,2861
4986,15479,4063.0,35-44,M,,1829.0,2646.0,3524
4988,23802,2142.0,23-34,F,1052.0,2016.0,2924.0,4040
4989,15838,3600.0,23-34,M,1142.0,1957.0,2720.0,3540
5002,2826,984.0,35-44,M,697.0,1354.0,1993.0,2738
5003,1851,690.0,35-44,M,662.0,1284.0,1891.0,2626
5004,30373,1910.0,55+,M,1089.0,2107.0,3090.0,4679
5005,14019,822.0,23-34,F,810.0,1624.0,2448.0,3450
5032,14603,2972.0,45-54,M,859.0,1682.0,2512.0,3479
5033,26554,6043.0,35-44,M,1104.0,2137.0,3105.0,4257
5034,6117,1961.0,35-44,M,801.0,1531.0,2230.0,2992
5035,22889,4734.0,23-34,M,1020.0,1964.0,2859.0,3971
5036,15802,3597.0,23-34,M,1144.0,1959.0,2712.0,3539
5037,8606,2160.0,23-34,M,815.0,1586.0,2332.0,3155
5038,23450,4817.0,23-34,M,,1930.0,2878.0,4012
5039,21541,4525.0,23-34,M,971.0,1886.0,2796.0,3877
5040,1346,493.0,35-44,M,569.0,1182.0,1809.0,2541
5041,18027,3991.0,23-34,M,861.0,1679.0,2528.0,3651
5042,13971,2880.0,45-54,M,886.0,1711.0,2495.0,3448
5043,19904,3853.0,45-54,M,927.0,1817.0,2689.0,3768
5044,11001,2339.0,45-54,M,752.0,1524.0,2334.0,3299
5045,11850,2497.0,45-54,M,853.0,1653.0,2421.0,3339
5046,27684,4975.0,45-54,M,1075.0,2166.0,3241.0,4357
5047,5986,1576.0,23-34,M,771.0,1460.0,2157.0,2983
5048,16608,528.0,20-22,M,882.0,1709.0,2531.0,3577
5049,769,216.0,23-34,M,592.0,1175.0,1745.0,2431
5051,1350,495.0,35-44,M,623.0,1237.0,1846.0,2543
5052,2286,483.0,45-54,M,701.0,1332.0,1937.0,2676
5053,14983,3021.0,45-54,M,,1717.0,2526.0,3498
5054,546,207.0,35-44,M,576.0,1156.0,1712.0,2368
5055,24348,852.0,16-19,M,999.0,1931.0,2868.0,4081
5056,28521,5502.0,23-34,M,,2043.0,2963.0,4448
5057,5423,1778.0,35-44,M,746.0,1445.0,2129.0,2951
5058,5412,1771.0,35-44,M,823.0,1500.0,2165.0,2950
5059,10597,2251.0,45-54,M,896.0,1693.0,2441.0,3275
5061,33660,1035.0,16-19,M,,2464.0,3659.0,5495
5062,12951,526.0,16-19,M,900.0,1730.0,2506.0,3396
5063,4148,860.0,45-54,M,,1409.0,2079.0,2856
5064,12172,2852.0,23-34,M,806.0,1586.0,2348.0,3356
5065,19474,1487.0,23-34,F,922.0,1819.0,2700.0,3740
5066,5739,1863.0,35-44,M,710.0,1418.0,2108.0,2969
5067,1083,300.0,23-34,M,595.0,1199.0,1792.0,2492
5068,639,242.0,35-44,M,606.0,1174.0,1733.0,2392
5100,1267,469.0,35-44,M,635.0,1265.0,1863.0,2529
5101,11977,2522.0,45-54,M,835.0,1602.0,2369.0,3346
5102,16322,635.0,16-19,M,879.0,1747.0,2593.0,3563
5103,2624,726.0,23-34,M,685.0,1329.0,1963.0,2715
5104,9392,2783.0,35-44,M,753.0,1501.0,2258.0,3200
5105,8696,1858.0,45-54,M,825.0,1609.0,2357.0,3160
5106,26013,5951.0,35-44,M,1001.0,2000.0,2969.0,4212
5107,4144,859.0,45-54,M,719.0,1401.0,2056.0,2856
5109,21249,4485.0,23-34,M,,1908.0,2811.0,3854
5110,7464,158.0,45-54,F,777.0,1518.0,2236.0,3078
5111,6804,2155.0,35-44,M,735.0,1448.0,2175.0,3035
5112,10505,437.0,16-19,M,,1631.0,2416.0,3270
5113,8243,1760.0,45-54,M,807.0,1554.0,2273.0,3131
5114,1409,517.0,35-44,M,622.0,1229.0,1824.0,2554
5115,10986,3145.0,35-44,M,790.0,1542.0,2304.0,3298
5116,14727,2991.0,45-54,M,872.0,1703.0,2522.0,3485
5118,520,148.0,23-34,M,549.0,1124.0,1694.0,2361
5119,3,2.0,35-44,M,464.0,861.0,1276.0,1787
5120,24262,4511.0,45-54,M,1058.0,2038.0,2965.0,4074
5121,29976,5685.0,23-34,M,1088.0,2128.0,3095.0,4616
5122,25301,4659.0,45-54,M,1040.0,2083.0,2963.0,4152
5123,3401,127.0,20-22,M,663.0,1331.0,2002.0,2795
5124,1566,313.0,45-54,M,645.0,1243.0,1847.0,2583
5125,10718,2556.0,23-34,M,748.0,1551.0,2349.0,3282
5126,299,106.0,35-44,M,572.0,1124.0,1654.0,2265
5128,937,346.0,35-44,M,586.0,1187.0,1757.0,2463
5129,13101,3052.0,23-34,M,877.0,1681.0,2476.0,3404
5130,11793,483.0,16-19,M,799.0,1546.0,2368.0,3336
5131,9493,2039.0,45-54,M,761.0,1542.0,2330.0,3207
5132,3999,1082.0,23-34,M,752.0,1420.0,2074.0,2845
5133,11639,2758.0,23-34,M,824.0,1602.0,2399.0,3329
5135,7375,1884.0,23-34,M,,1510.0,2237.0,3072
5136,7987,2452.0,35-44,M,720.0,1468.0,2211.0,3114
5137,20248,4957.0,35-44,M,964.0,1861.0,2739.0,3789
5138,17835,3540.0,45-54,M,783.0,1612.0,2490.0,3639
5140,19612,4255.0,23-34,M,880.0,1783.0,2671.0,3748
5141,16542,643.0,16-19,M,879.0,1748.0,2595.0,3573
5142,9266,2268.0,23-34,M,,1600.0,2340.0,3193
5143,5025,1653.0,35-44,M,700.0,1396.0,2086.0,2924
5144,18357,4607.0,35-44,M,836.0,1740.0,2631.0,3671
5146,27569,4958.0,45-54,M,1091.0,2279.0,3095.0,4349
5147,486,92.0,45-54,M,590.0,1160.0,1708.0,2352
5148,8697,340.0,23-34,F,794.0,1576.0,2314.0,3160
5149,10080,403.0,35-44,F,770.0,1529.0,2307.0,3246
5150,29918,5278.0,45-54,M,1092.0,2168.0,3213.0,4607
5151,1683,449.0,23-34,M,669.0,1290.0,1888.0,2599
5152,12667,3504.0,35-44,M,849.0,1672.0,2451.0,3381
5153,21549,625.0,20-22,M,931.0,1822.0,2714.0,3877
5154,27774,6241.0,35-44,M,1123.0,2154.0,3180.0,4368
5156,12788,2669.0,45-54,M,821.0,1598.0,2385.0,3387
5159,10969,2331.0,45-54,M,779.0,1547.0,2329.0,3298
5160,16801,4355.0,35-44,M,867.0,1736.0,2585.0,3587
5161,22648,1636.0,35-44,F,992.0,1955.0,2891.0,3955
5162,25,8.0,35-44,M,464.0,934.0,1393.0,1936
5163,1047,388.0,35-44,M,586.0,1191.0,1781.0,2486
5164,13739,3181.0,23-34,M,969.0,1764.0,2536.0,3435
5165,12471,3452.0,35-44,M,818.0,1613.0,2406.0,3371
5166,4017,1088.0,23-34,M,,1330.0,1993.0,2847
5167,938,347.0,35-44,M,585.0,1189.0,1779.0,2463
5168,714,33.0,16-19,M,557.0,1151.0,1726.0,2416
5170,5828,1219.0,45-54,M,770.0,1481.0,2160.0,2975
5171,5487,1452.0,23-34,M,777.0,1485.0,2160.0,2955
5172,2117,776.0,35-44,M,651.0,1296.0,1919.0,2660
5173,1221,455.0,35-44,M,634.0,1232.0,1813.0,2519
5175,7155,1509.0,45-54,M,760.0,1450.0,2132.0,3058
5176,19601,4254.0,23-34,M,951.0,1870.0,2740.0,3748
5177,3845,1303.0,35-44,M,733.0,1405.0,2050.0,2834
5178,7333,1874.0,23-34,M,764.0,1485.0,2185.0,3070
5179,950,192.0,45-54,M,600.0,1200.0,1782.0,2465
5180,4470,1498.0,35-44,M,732.0,1442.0,2113.0,2882
5181,462,24.0,20-22,M,541.0,1110.0,1670.0,2346
5182,1225,62.0,16-19,M,589.0,1199.0,1803.0,2520
5183,146,48.0,35-44,M,498.0,1008.0,1521.0,2151
5184,757,36.0,16-19,M,584.0,1168.0,1743.0,2428
5185,1786,87.0,16-19,M,642.0,1248.0,1881.0,2617
5186,24238,4925.0,23-34,M,1021.0,1974.0,2902.0,4073
5189,97,29.0,35-44,M,502.0,1004.0,1499.0,2098
5190,22244,1173.0,45-54,F,962.0,1891.0,2853.0,3925
5191,365,67.0,45-54,M,545.0,1102.0,1655.0,2301
5192,139,45.0,35-44,M,518.0,1036.0,1546.0,2145
5194,13029,3035.0,23-34,M,879.0,1694.0,2463.0,3400
5196,595,9.0,55+,M,544.0,1120.0,1695.0,2382
5198,1136,235.0,45-54,M,618.0,1218.0,1805.0,2504
5199,295,88.0,23-34,M,529.0,1083.0,1617.0,2264
5201,116,19.0,45-54,M,517.0,1032.0,1531.0,2127
5202,15918,3622.0,23-34,M,978.0,1828.0,2606.0,3545
5203,13290,659.0,35-44,F,860.0,1680.0,2467.0,3412
5204,4193,1408.0,35-44,M,737.0,1429.0,2082.0,2860
5205,1171,434.0,35-44,M,618.0,1229.0,1831.0,2511
5206,6407,1677.0,23-34,M,738.0,1458.0,2162.0,3009
5208,264,45.0,45-54,M,520.0,1063.0,1598.0,2242
5210,23088,1456.0,55+,M,950.0,1906.0,2851.0,3987
5211,4176,189.0,16-19,M,737.0,1428.0,2082.0,2858
5212,16896,3793.0,23-34,M,951.0,1817.0,2646.0,3591
5213,10726,2280.0,45-54,M,818.0,1610.0,2373.0,3283
5214,1613,65.0,20-22,M,591.0,1212.0,1833.0,2589
5216,2288,819.0,35-44,M,651.0,1318.0,1959.0,2676
5218,7199,2255.0,35-44,M,788.0,1525.0,2229.0,3060
5219,6667,2103.0,35-44,M,800.0,1490.0,2169.0,3027
5220,291,50.0,45-54,M,527.0,1075.0,1618.0,2262
5221,7520,2333.0,35-44,M,741.0,1470.0,2213.0,3082
5222,1523,41.0,55+,M,642.0,1254.0,1855.0,2577
5223,21388,5160.0,35-44,M,932.0,1826.0,2726.0,3864
5224,7280,2276.0,35-44,M,762.0,1478.0,2179.0,3066
5226,2137,786.0,35-44,M,638.0,1275.0,1907.0,2661
5227,3954,150.0,55+,M,751.0,1412.0,2070.0,2842
5228,30696,6693.0,35-44,M,,2155.0,3270.0,4730
5229,19186,4180.0,23-34,M,894.0,1751.0,2647.0,3722
5230,16265,3246.0,45-54,M,1099.0,1874.0,2661.0,3561
5231,1849,53.0,55+,M,669.0,1294.0,1900.0,2625
5232,28335,2910.0,23-34,F,1105.0,2143.0,3178.0,4430
5233,22069,4196.0,45-54,M,1019.0,1958.0,2838.0,3913
5234,4937,1635.0,35-44,M,676.0,1362.0,2067.0,2917
5235,8846,1900.0,45-54,M,787.0,1525.0,2281.0,3169
5236,2659,85.0,55+,M,695.0,1353.0,1981.0,2718
5237,17236,4427.0,35-44,M,891.0,1749.0,2609.0,3607
5239,7316,2290.0,35-44,M,787.0,1510.0,2227.0,3068
5240,8858,1904.0,45-54,M,810.0,1541.0,2276.0,3170
5241,882,327.0,35-44,M,611.0,1211.0,1789.0,2453
5242,15476,933.0,55+,M,844.0,1662.0,2488.0,3523
5243,21025,4461.0,23-34,M,982.0,1859.0,2703.0,3841
5244,18491,4077.0,23-34,M,871.0,1735.0,2604.0,3678
5245,17999,4542.0,35-44,M,884.0,1735.0,2587.0,3649
5247,3559,969.0,23-34,M,731.0,1413.0,2051.0,2810
5248,31517,5854.0,23-34,M,1112.0,2226.0,3353.0,4854
5249,3267,888.0,23-34,M,694.0,1336.0,1986.0,2784
5250,23789,1310.0,45-54,F,1063.0,2018.0,2945.0,4038
5251,3572,139.0,20-22,M,749.0,1420.0,2054.0,2811
5252,3363,705.0,45-54,M,713.0,1398.0,2044.0,2791
5253,475,88.0,45-54,M,566.0,1137.0,1695.0,2348
5254,858,170.0,45-54,M,600.0,1198.0,1779.0,2449
5255,8851,2648.0,35-44,M,810.0,1542.0,2276.0,3170
5256,20387,738.0,16-19,M,905.0,1793.0,2686.0,3797
5258,19298,4780.0,35-44,M,923.0,1800.0,2670.0,3729
5260,26985,5301.0,23-34,M,1044.0,2051.0,3052.0,4298
5262,28046,5433.0,23-34,M,1067.0,2088.0,3103.0,4400
5263,26144,5175.0,23-34,M,,2079.0,3033.0,4224
5264,28286,5071.0,45-54,M,1084.0,2111.0,3145.0,4425
5265,16974,4377.0,35-44,M,936.0,1812.0,2623.0,3594
5266,23470,5517.0,35-44,M,1011.0,1941.0,2866.0,4013
5267,4801,1593.0,35-44,M,690.0,1412.0,2106.0,2907
5268,22339,1401.0,55+,M,,2015.0,2942.0,3931
5270,13867,3207.0,23-34,M,832.0,1635.0,2420.0,3442
5271,16818,3781.0,23-34,M,889.0,1820.0,2636.0,3587
5273,33729,6073.0,23-34,M,,2478.0,3691.0,5553
5274,1434,391.0,23-34,M,615.0,1220.0,1821.0,2559
5275,25074,4626.0,45-54,M,1073.0,2074.0,3039.0,4132
5277,8548,1829.0,45-54,M,712.0,1429.0,2176.0,3152
5278,3669,1000.0,23-34,M,716.0,1368.0,2010.0,2819
5279,26723,4849.0,45-54,M,989.0,1994.0,2973.0,4270
5280,8704,1861.0,45-54,M,832.0,1583.0,2297.0,3161
5282,556,29.0,16-19,M,630.0,1206.0,1762.0,2371
5283,10352,2491.0,23-34,M,867.0,1650.0,2417.0,3260
5284,17303,3864.0,23-34,M,831.0,1665.0,2519.0,3611
5285,2893,1012.0,35-44,M,693.0,1363.0,2003.0,2746
5286,2002,734.0,35-44,M,641.0,1282.0,1903.0,2647
5287,4086,1376.0,35-44,M,716.0,1393.0,2054.0,2852
5288,14851,3415.0,23-34,M,,1671.0,2495.0,3491
5289,8917,463.0,55+,M,,1525.0,2269.0,3174
5290,32157,6917.0,35-44,M,1140.0,2219.0,3419.0,4975
5291,8991,2220.0,23-34,M,732.0,1505.0,2306.0,3178
5292,21314,4495.0,23-34,M,839.0,1713.0,2639.0,3859
5293,10984,2627.0,23-34,M,822.0,1612.0,2378.0,3298
5294,21069,1081.0,45-54,F,889.0,1791.0,2700.0,3844
5295,12623,662.0,23-34,F,815.0,1618.0,2415.0,3379
5296,455,129.0,23-34,M,582.0,1135.0,1687.0,2344
5297,8541,356.0,16-19,M,872.0,1674.0,2411.0,3151
5299,14005,3755.0,35-44,M,922.0,1746.0,2560.0,3449
5301,21687,4549.0,23-34,M,,1900.0,2789.0,3887
